gene,drug,gene_symbol_of_protein_target,tumor_type,Q_value,p_value,correlation_r,data_size,gex_dir,gex_r,gex_z,gex_num_cells,cnv_dir,cnv_r,cnv_z,cnv_num_cells,Q_value_dep,p_value_dep,correlation_r_dep,data_size_dep
HLA-DQB1,lovastatin,HMGCR,PanCancer,1243.7331125158762,0.380346517588953,0.041779626147085615,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
TPTE,LRRK2-IN-1,DCLK1;LRRK2,PanCancer,1243.8941294909448,0.38039575825411154,-0.050568711978899304,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
TPTE,topotecan,TOP1,PanCancer,1245.1710494884946,0.38078625366620633,0.041553035041104094,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
RBFOX1,O-6-benzylguanine,MGMT,PanCancer,1247.3050551093688,0.38143885477350725,0.06269646456511152,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DQB1,JQ-1,BRDT,PanCancer,1251.0876488568172,0.3825956112711979,0.04167754335334097,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB1,NSC48300,TASP1,PanCancer,1251.9970104701663,0.3828737035076961,-0.041653213346978774,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
TPTE,temsirolimus,MTOR,PanCancer,1254.2379270577621,0.38355899910023306,-0.05579661412956015,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
HLA-DQA1,AZD7762,CHEK1;CHEK2,PanCancer,1255.3567180609389,0.3839011370216938,-0.04161085043493471,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DQA1,barasertib,AURKB,PanCancer,1256.6201077313665,0.3842874947190723,-0.04225811477023465,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DQB1,pyrazolanthrone,MAPK10;MAPK8;MAPK9,PanCancer,1258.299409479286,0.3848010426542159,-0.041297121075995404,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB1,fluorouracil,TYMS,PanCancer,1261.6587436877808,0.3858283619840308,0.041395376422332895,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQB1,selumetinib:MK-2206 (8:1 mol/mol),MAP2K1;MAP2K2;AKT1,PanCancer,1262.5336200212735,0.38609590826338636,0.0415142199456821,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB1,AT13387,HSP90AA1,PanCancer,1262.9578163368647,0.3862256319072981,-0.06144239521354542,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
TPTE,NVP-BEZ235,MTOR;PIK3CA;PIK3CB;PIK3CD;PIK3CG,PanCancer,1263.1429893745346,0.38628225974756414,-0.049296484281761026,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
HLA-DRB1,regorafenib,BRAF;KDR;KIT;RET,PanCancer,1264.2576207864613,0.386623125622771,-0.042351906691828665,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
RBFOX1,etoposide,TOP2A,PanCancer,1265.459796905453,0.38699076357964923,-0.04177292092097403,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DQA1,ML050,GPER1,PanCancer,1266.5939646506035,0.3873376038686861,-0.04140589808311239,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DRB1,QS-11,ARFGAP1,PanCancer,1266.8742793318993,0.38742332701281323,-0.07673192630451971,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQB1,alisertib:navitoclax (2:1 mol/mol),AURKA;AURKB;BCL2;BCL2L1;BCL2L2,PanCancer,1267.8467598821635,0.3877207216765026,0.04308712206801651,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
RBFOX1,tanespimycin,HSP90AA1,PanCancer,1267.8533928391453,0.38772275010371415,-0.04109049407141593,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB1,CR-1-31B,EIF4A2;EIF4E;EIF4G1,PanCancer,1268.6288294909427,0.3879598866944779,0.040931272166162505,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DRB1,ISOX:bortezomib (250:1 mol/mol),HDAC6;PSMB1;PSMB2;PSMB5;PSMD1;PSMD2,PanCancer,1269.5570560054723,0.38824374801390593,0.04195741202830104,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQA1,pandacostat,HDAC1;HDAC2;HDAC3;HDAC6;HDAC8,PanCancer,1278.894802784981,0.39109932806880154,0.041268817413005865,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DRB1,YK 4-279,DHX9;ERG;ETV1,PanCancer,1282.0850686758026,0.39207494454917513,0.04090082067289597,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQA1,oligomycin A,ATP5L2,PanCancer,1282.9063640050902,0.3923261052003334,0.04101990940241178,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DQA1,tanespimycin,HSP90AA1,PanCancer,1283.461777596445,0.39249595645151225,0.04067910934965558,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DQA1,tubastatin A,HDAC6,PanCancer,1285.5087334744605,0.39312193684234265,0.05596155183834614,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DQA1,BRD-K35604418,MCL1,PanCancer,1287.7851926823826,0.3938181017377317,0.040797175231218376,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DQA1,SCH-79797,F2R,PanCancer,1288.2299796956008,0.3939541222310706,0.04050822761839975,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DRB5,tivantinib,MET,PanCancer,1291.0960090733238,0.3948305838144721,-0.0601876104576675,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DQA1,lenvatinib,FLT1;FLT3;KDR;KIT;PDGFRA;PDGFRB,PanCancer,1291.9921873454678,0.3951046444481553,-0.04068640727345692,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
TPTE,YK 4-279,DHX9;ERG;ETV1,PanCancer,1292.5675624057644,0.39528060012408694,0.04062480530656187,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
HLA-DQB1,canertinib,EGFR;ERBB2,PanCancer,1293.1275467899536,0.39545184917123966,0.04108192746144239,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB5,JW-55,TNKS,PanCancer,1294.0743266107104,0.3957413842846209,0.08102363253658507,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
RBFOX1,saracatinib,ABL1;SRC,PanCancer,1294.3901470926123,0.3958379654717469,-0.040669942029223576,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DQA1,axitinib,FLT1;FLT3;KDR;KIT;PDGFRA;PDGFRB,PanCancer,1294.543405559927,0.3958848335045648,-0.041044328553571506,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DRB1,sildenafil,PDE5A,PanCancer,1295.07492013805,0.3960473761890061,0.041030220282614646,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DRB5,masitinib,KIT;PDGFRA;PDGFRB,PanCancer,1299.8242559453613,0.39749977246035517,-0.04109686635680529,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DQA1,MG-132,PSMB1;PSMB2;PSMB5;PSMD1;PSMD2,PanCancer,1300.1647140444525,0.39760388808698854,0.06956635384694491,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DRB1,ETP-46464,ATM;ATR,PanCancer,1301.6366499880487,0.398054021403073,0.048967118614420636,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DRB1,BRD-A94377914,HDAC1;HDAC2;HDAC3;HDAC6;HDAC8,PanCancer,1302.1982520738388,0.39822576516019537,0.055008006383973435,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQB1,bortezomib,PSMB1;PSMB2;PSMB5;PSMD1;PSMD2,PanCancer,1303.6171575864184,0.39865968121908824,0.04075635445991552,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB1,HC-067047,TRPV4,PanCancer,1307.812697212802,0.3999427208601841,0.04127609966812484,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DRB1,selumetinib:PLX-4032 (8:1 mol/mol),MAP2K1;MAP2K2;BRAF,PanCancer,1309.8708536847084,0.40057212650908514,0.040497142456916775,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQB1,alvocidib,CDK1;CDK2;CDK4;CDK6,PanCancer,1310.4956437501744,0.4007631938073928,-0.05958624159873054,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB5,ETP-46464,ATM;ATR,PanCancer,1310.5272242307528,0.4007728514467134,0.0486858534628104,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DQB1,BRD-K30748066,CDK9,PanCancer,1311.4673679638263,0.40106035717548205,-0.12537881762465375,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB5,SB-431542,TGFBR1,PanCancer,1312.0789496680543,0.40124738521958847,0.04043916920181505,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DRB5,TG-101348,JAK2,PanCancer,1313.056688736057,0.40154638799267794,0.040227215837518114,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DQA1,BRD-K30748066,CDK9,PanCancer,1315.393521818671,0.4022610158466884,-0.12506196554950536,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DRB5,UNC0638:navitoclax (1:1 mol/mol),EHMT1;EHMT2;BCL2;BCL2L1;BCL2L2,PanCancer,1315.6598274776986,0.4023424548861464,0.04121540562294173,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
RBFOX1,NSC48300,TASP1,PanCancer,1316.3135987989328,0.4025423849538021,-0.03995888227002667,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB1,nutlin-3,MDM2,PanCancer,1317.281712014974,0.40283844404127644,0.0402561118047768,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQA1,gefitinib,AKT1;EGFR,PanCancer,1317.8794798270387,0.40302124765352865,0.040240482681472824,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DRB5,ceranib-2,ACER1;ACER2;ACER3;ASAH1;ASAH2;ASAH2B,PanCancer,1319.7686244151066,0.40359896771104176,0.03982394140074195,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DQA1,gossypol,BCL2;BCL2L1;LDHA;LDHB;LDHC,PanCancer,1321.5284984290524,0.40413715548289064,0.04076340898998675,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
RBFOX1,nelarabine,POLA1,PanCancer,1323.842670836651,0.4048448534668657,0.04114658390625622,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DQB1,fulvestrant,ESR1;GPER1,PanCancer,1324.146262806991,0.40493769504800947,-0.0757597573739463,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB5,regorafenib,BRAF;KDR;KIT;RET,PanCancer,1325.5730048449136,0.40537400759783293,-0.0407049460937985,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
TPTE,TW-37,BCL2;BCL2L1,PanCancer,1327.440782853252,0.40594519353310454,0.040753149385595086,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
HLA-DRB5,BRD-A94377914,HDAC1;HDAC2;HDAC3;HDAC6;HDAC8,PanCancer,1328.8503345503823,0.4063762490979762,0.05406481210672239,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
TPTE,gefitinib,AKT1;EGFR,PanCancer,1328.8581394244272,0.40637863590961076,-0.03995418539510897,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
RBFOX1,KU-0063794,MTOR,PanCancer,1330.567369713242,0.4069013363037437,-0.039909739612131866,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DQB1,birinapant,DIABLO;XIAP,PanCancer,1330.7468486553917,0.406956222830395,-0.03963071199096737,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB5,erlotinib:PLX-4032 (2:1 mol/mol),EGFR;ERBB2;BRAF,PanCancer,1331.529275056459,0.4071954969591618,0.04114249747097322,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DRB1,carboplatin:etoposide (40:17 mol/mol),TOP2A,PanCancer,1331.5611737851382,0.4072052519220606,0.0397460948692332,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQA1,fulvestrant,ESR1;GPER1,PanCancer,1333.5497288610677,0.40781337274038765,-0.07529829352485709,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
RBFOX1,belinostat,HDAC1;HDAC2;HDAC3;HDAC6;HDAC8,PanCancer,1333.9615587429253,0.407939314600283,-0.05839190036976345,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DQA1,SU11274,MET,PanCancer,1334.2670892284248,0.40803274899951825,0.03985982800894379,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
RBFOX1,dinaciclib,CDK1;CDK2;CDK5;CDK9,PanCancer,1334.3820357319962,0.40806790083547284,0.05808741421597862,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
RBFOX1,ML050,GPER1,PanCancer,1334.865078304073,0.40821562027647496,-0.039615087314282066,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
TPTE,nintedanib,FGFR1;FGFR2;FGFR3;FLT1;FLT3;KDR;PDGFRA;PDGFRB,PanCancer,1335.3757812852418,0.40837179855817796,-0.04034944911615135,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
HLA-DRB5,BRD-A05715709,IDH1,PanCancer,1336.706768002615,0.40877882813535626,-0.060922937107757764,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DRB5,gefitinib,AKT1;EGFR,PanCancer,1338.8475111217492,0.4094334896396786,0.03969490654130105,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DQB1,OSI-930,KDR;KIT,PanCancer,1340.0237799784584,0.4097932048863787,-0.042918429691912716,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB1,apicidin,HDAC1;HDAC2;HDAC3;HDAC6;HDAC8,PanCancer,1340.0365958276677,0.4097971241063204,0.039080251281705225,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQB1,ibrutinib,BTK,PanCancer,1341.7409148887632,0.410318322595952,-0.04770727615316607,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
TPTE,MI-2,MEN1,PanCancer,1342.108584419685,0.41043075976137156,0.05852140302086269,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
TPTE,ibrutinib,BTK,PanCancer,1343.2370491418092,0.41077585600666944,-0.04766071187981247,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
HLA-DRB5,YM-155,BIRC5,PanCancer,1343.249037237401,0.41077952209094826,0.041289612566625306,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DRB5,JQ-1:carboplatin (1:1 mol/mol),BRDT,PanCancer,1343.5640688989972,0.41087586204862303,0.04013444406672639,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
RBFOX1,lapatinib,EGFR;ERBB2,PanCancer,1343.6010894771691,0.41088718332635144,-0.04052139662772649,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB5,CAL-101,PIK3CD,PanCancer,1345.1518285685531,0.4113614154643893,0.039304975391224954,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
TPTE,IU1,USP14,PanCancer,1346.2413874540105,0.41169461390030904,-0.039921932896806914,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
HLA-DQA1,GDC-0941,PIK3CA;PIK3CB;PIK3CD;PIK3CG,PanCancer,1347.0594032404263,0.4119447716331579,0.03872768883339184,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
RBFOX1,sildenafil,PDE5A,PanCancer,1348.074143898376,0.4122550898771792,-0.03964045884495739,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB5,QS-11,ARFGAP1,PanCancer,1348.5335307984853,0.4123955751677325,-0.07278189480476367,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DRB1,KHS101,TACC3,PanCancer,1348.7762837070472,0.4124698115312071,0.039761918055625976,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DRB5,apicidin,HDAC1;HDAC2;HDAC3;HDAC6;HDAC8,PanCancer,1349.5515418917914,0.4127068935448903,0.03883809159584102,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DRB1,VX-680,AURKA;AURKB;AURKC,PanCancer,1350.0290856035836,0.41285293137724266,0.11484797525532019,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DRB5,linifanib,FLT1;FLT3;KDR,PanCancer,1351.2749221966824,0.41323392116106494,-0.039014220487211176,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DRB5,VX-680,AURKA;AURKB;AURKC,PanCancer,1351.416148970649,0.41327710977695686,0.11474443652877274,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
RBFOX1,imatinib,ABL1;BCR;KIT,PanCancer,1352.9752272282435,0.4137538921187289,-0.039330164308032683,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DQA1,tipifarnib-P2,FNTA,PanCancer,1353.218427931373,0.4138282654224382,0.052013029783610665,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DRB1,JQ-1:UNC0638 (2:1 mol/mol),BRDT;EHMT1;EHMT2,PanCancer,1354.6830461741959,0.41427616090954,0.04052513788111953,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
TPTE,istradefylline,ADORA2A,PanCancer,1356.2190060149912,0.41474587339907987,0.057984445367281555,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
RBFOX1,JW-55,TNKS,PanCancer,1356.6393588532314,0.41487442166765487,-0.07779884869738263,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
RBFOX1,daporinad,NAMPT,PanCancer,1356.7026311787465,0.41489377100267477,0.04183382128380618,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DQB1,dinaciclib,CDK1;CDK2;CDK5;CDK9,PanCancer,1357.5217292399236,0.4151442597063987,-0.057216511813483244,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
TPTE,GSK2636771,PIK3CB,PanCancer,1357.7779420361194,0.4152226122434616,0.04628648333493705,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
HLA-DQB1,PAC-1,CASP3,PanCancer,1358.80663219388,0.41553719638956577,0.04036614231408478,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
TPTE,crizotinib:PLX-4032 (2:1 mol/mol),ALK;MET;BRAF,PanCancer,1359.133785664635,0.4156372433225184,0.03930864890706287,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
HLA-DQA1,PAC-1,CASP3,PanCancer,1363.5534745492873,0.41698883013739674,0.04024072511900551,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
RBFOX1,Mdivi-1,DNM1,PanCancer,1363.6964015498982,0.4170325387002747,-0.03896474031458471,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DQA1,PX-12,TXN,PanCancer,1365.5825312065026,0.41760933676039835,-0.03928041074433318,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DQA1,indisulam,CA9,PanCancer,1366.516941174459,0.41789508904417705,0.03972554997426078,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DRB5,BEC,ARG1;ARG2,PanCancer,1367.0092624743725,0.41804564601662764,0.071626097026425,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
RBFOX1,navitoclax:piperlongumine (1:1 mol/mol),BCL2;BCL2L1;BCL2L2,PanCancer,1367.3080086827956,0.4181370057133932,-0.03999451631401468,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
